risat	hijaz	sika	ajam	clip_id	mp3_path
0	1	0	0	672	d/hijaz076.mp3
0	1	0	0	673	d/hijaz112.mp3
0	1	0	0	674	d/hijaz137.mp3
0	1	0	0	675	d/hijaz154.mp3
0	1	0	0	676	d/hijaz166.mp3
0	1	0	0	677	d/hijaz194.mp3
0	1	0	0	678	d/hijaz209.mp3
1	0	0	0	679	d/risat019.mp3
1	0	0	0	680	d/risat035.mp3
1	0	0	0	681	d/risat059.mp3
1	0	0	0	682	d/risat068.mp3
1	0	0	0	683	d/risat087.mp3
1	0	0	0	684	d/risat097.mp3
1	0	0	0	685	d/risat121.mp3
1	0	0	0	686	d/risat132.mp3
1	0	0	0	687	d/risat145.mp3
1	0	0	0	688	d/risat164.mp3
1	0	0	0	689	d/risat176.mp3
1	0	0	0	690	d/risat195.mp3
1	0	0	0	691	d/risat202.mp3
1	0	0	0	692	d/risat207.mp3
1	0	0	0	693	d/risat214.mp3
1	0	0	0	694	d/risat225.mp3
0	0	1	0	695	d/sika025.mp3
0	0	1	0	696	d/sika067.mp3
0	0	1	0	697	d/sika083.mp3
0	0	1	0	698	d/sika100.mp3
0	0	1	0	699	d/sika132.mp3
0	0	1	0	700	d/sika158.mp3
0	0	1	0	701	d/sika170.mp3
0	0	1	0	702	d/sika199.mp3
0	0	0	1	703	e/ajam011.mp3
0	0	0	1	704	e/ajam075.mp3
0	0	0	1	705	e/ajam125.mp3
0	0	0	1	706	e/ajam171.mp3
0	1	0	0	707	e/hijaz025.mp3
0	1	0	0	708	e/hijaz032.mp3
0	1	0	0	709	e/hijaz042.mp3
0	1	0	0	710	e/hijaz051.mp3
0	1	0	0	711	e/hijaz061.mp3
0	1	0	0	712	e/hijaz078.mp3
0	1	0	0	713	e/hijaz084.mp3
0	1	0	0	714	e/hijaz102.mp3
0	1	0	0	715	e/hijaz109.mp3
0	1	0	0	716	e/hijaz124.mp3
0	1	0	0	717	e/hijaz125.mp3
0	1	0	0	718	e/hijaz144.mp3
0	1	0	0	719	e/hijaz151.mp3
0	1	0	0	720	e/hijaz162.mp3
0	1	0	0	721	e/hijaz187.mp3
0	1	0	0	722	e/hijaz188.mp3
0	1	0	0	723	e/hijaz192.mp3
0	1	0	0	724	e/hijaz193.mp3
0	1	0	0	725	e/hijaz210.mp3
1	0	0	0	726	e/risat022.mp3
1	0	0	0	727	e/risat031.mp3
1	0	0	0	728	e/risat036.mp3
1	0	0	0	729	e/risat049.mp3
1	0	0	0	730	e/risat054.mp3
1	0	0	0	731	e/risat074.mp3
1	0	0	0	732	e/risat091.mp3
1	0	0	0	733	e/risat096.mp3
1	0	0	0	734	e/risat120.mp3
1	0	0	0	735	e/risat136.mp3
1	0	0	0	736	e/risat143.mp3
1	0	0	0	737	e/risat154.mp3
1	0	0	0	738	e/risat165.mp3
1	0	0	0	739	e/risat187.mp3
1	0	0	0	740	e/risat199.mp3
1	0	0	0	741	e/risat204.mp3
1	0	0	0	742	e/risat213.mp3
1	0	0	0	743	e/risat224.mp3
0	0	1	0	744	e/sika043.mp3
0	0	1	0	745	e/sika056.mp3
0	0	1	0	746	e/sika080.mp3
0	0	1	0	747	e/sika106.mp3
0	0	1	0	748	e/sika119.mp3
0	0	1	0	749	e/sika138.mp3
0	0	1	0	750	e/sika180.mp3
0	0	1	0	751	e/sika184.mp3
0	0	1	0	752	e/sika200.mp3
0	0	0	1	753	f/ajam016.mp3
0	0	0	1	754	f/ajam035.mp3
0	0	0	1	755	f/ajam048.mp3
0	0	0	1	756	f/ajam084.mp3
0	0	0	1	757	f/ajam101.mp3
0	0	0	1	758	f/ajam120.mp3
0	0	0	1	759	f/ajam153.mp3
0	0	0	1	760	f/ajam181.mp3
0	1	0	0	761	f/hijaz021.mp3
0	1	0	0	762	f/hijaz050.mp3
0	1	0	0	763	f/hijaz055.mp3
0	1	0	0	764	f/hijaz073.mp3
0	1	0	0	765	f/hijaz090.mp3
0	1	0	0	766	f/hijaz101.mp3
0	1	0	0	767	f/hijaz108.mp3
0	1	0	0	768	f/hijaz126.mp3
0	1	0	0	769	f/hijaz129.mp3
0	1	0	0	770	f/hijaz155.mp3
0	1	0	0	771	f/hijaz181.mp3
0	1	0	0	772	f/hijaz190.mp3
0	1	0	0	773	f/hijaz195.mp3
0	1	0	0	774	f/hijaz205.mp3
0	1	0	0	775	f/hijaz211.mp3
1	0	0	0	776	f/risat028.mp3
1	0	0	0	777	f/risat040.mp3
1	0	0	0	778	f/risat060.mp3
1	0	0	0	779	f/risat086.mp3
1	0	0	0	780	f/risat092.mp3
1	0	0	0	781	f/risat123.mp3
1	0	0	0	782	f/risat138.mp3
1	0	0	0	783	f/risat150.mp3
1	0	0	0	784	f/risat171.mp3
1	0	0	0	785	f/risat172.mp3
1	0	0	0	786	f/risat189.mp3
1	0	0	0	787	f/risat205.mp3
1	0	0	0	788	f/risat216.mp3
0	0	1	0	789	f/sika022.mp3
0	0	1	0	790	f/sika050.mp3
0	0	1	0	791	f/sika062.mp3
0	0	1	0	792	f/sika078.mp3
0	0	1	0	793	f/sika094.mp3
0	0	1	0	794	f/sika109.mp3
0	0	1	0	795	f/sika122.mp3
0	0	1	0	796	f/sika142.mp3
0	0	1	0	797	f/sika160.mp3
0	0	1	0	798	f/sika181.mp3
0	0	1	0	799	f/sika193.mp3
